title,artist,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
Lo Mein,Lil Uzi Vert,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3,0.855,0.6759999999999999,1,-5.736000000000001,1,0.325,0.0888,0.0,0.14400000000000002,0.509,133.082,195299,4,1
Yessirskiii,Lil Uzi Vert & 21 Savage,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1,0.895,0.7390000000000001,8,-6.632999999999999,1,0.28300000000000003,0.0183,7.61e-06,0.102,0.763,140.007,219340,4,1
The Other Girl,Kelsea Ballerini x Halsey,https://open.spotify.com/track/3CS5zwqrjggxlRD0QGJAva,0.583,0.769,8,-4.859,0,0.159,0.419,0.0,0.0988,0.785,179.86900000000003,201344,4,1
Good As Hell,Lizzo,https://open.spotify.com/track/6KgBpzTuTRPebChN0VTyzV,0.682,0.919,0,-3.18,0,0.0875,0.256,0.0,0.442,0.535,95.98200000000001,159736,4,1
Lotus,Lil Uzi Vert,https://open.spotify.com/track/4SnlSaLJJ7reJMCHM5YUuX,0.802,0.748,8,-5.707999999999999,1,0.207,0.24,0.0,0.165,0.516,150.063,193861,4,1
Silly Watch,Lil Uzi Vert,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo,0.903,0.535,8,-6.2379999999999995,1,0.28600000000000003,0.0298,0.0,0.0851,0.157,130.11700000000002,195692,4,1
Wassup,Lil Uzi Vert Featuring Future,https://open.spotify.com/track/19Ec2gbNtQTE44IizcPjtD,0.762,0.622,5,-6.292999999999999,0,0.223,0.35200000000000004,0.0,0.145,0.626,130.019,193314,4,1
Strawberry Peels,Lil Uzi Vert Featuring Young Thug & Gunna,https://open.spotify.com/track/4lAQfuREAHG8IC0PiiigBt,0.862,0.65,10,-6.978,0,0.355,0.0207,0.0,0.568,0.6579999999999999,131.194,115350,4,1
Moon Relate,Lil Uzi Vert,https://open.spotify.com/track/4sWGHlZGM1XA7TyWdtBAbA,0.867,0.768,7,-3.73,1,0.0791,0.18,0.0,0.254,0.34,102.021,181826,3,1
I Can Show You,Lil Uzi Vert,https://open.spotify.com/track/0AhJag7VI8uFf3mJFsTwvf,0.8170000000000001,0.6559999999999999,10,-7.086,0,0.27699999999999997,0.051,0.0,0.115,0.314,139.915,120076,4,1
We Back,Jason Aldean,https://open.spotify.com/track/6UL2RC5J2vMau9KOMKQfJg,0.433,0.9279999999999999,4,-5.117,0,0.0512,0.0135,2.01e-06,0.32,0.552,155.938,197160,4,1
Trap This Way (This Way),Lil Uzi Vert,https://open.spotify.com/track/7vTspUAmMKFkUpKL9HLZNL,0.71,0.586,2,-5.331,1,0.381,0.248,0.0,0.193,0.207,175.987,185439,4,1
I Wish Grandpas Never Died,Riley Green,https://open.spotify.com/track/7Dxes6VnfbZYV0S2QTnVuT,0.445,0.49200000000000005,6,-5.7170000000000005,1,0.0294,0.036000000000000004,0.0,0.122,0.24,148.013,250413,4,1
Leaders,Lil Uzi Vert Featuring NAV,https://open.spotify.com/track/4D7NrSeqkTarBrJ80b2sBc,0.95,0.654,0,-5.895,0,0.307,0.0744,0.0,0.138,0.8859999999999999,132.936,194844,4,1
No Auto,Lil Uzi Vert Featuring Lil Durk,https://open.spotify.com/track/5erLs80hB2TbFWgSAbVQpe,0.713,0.6809999999999999,11,-7.645,0,0.35100000000000003,0.00286,0.0,0.29100000000000004,0.635,159.107,135065,4,1
Homecoming,Lil Uzi Vert,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj,0.929,0.563,9,-7.428,1,0.49,0.000592,0.0,0.244,0.353,129.957,213885,4,1
Come This Way,Lil Uzi Vert,https://open.spotify.com/track/2BjNjFJAQTxqUPGpOnrese,0.682,0.741,1,-4.489,1,0.249,0.127,0.0,0.239,0.619,164.043,172757,4,1
Got The Guap,Lil Uzi Vert Featuring Young Thug,https://open.spotify.com/track/1HF6P40Z7nfExGaB1Gk99v,0.8370000000000001,0.601,8,-5.627999999999999,1,0.198,0.21,0.0,0.0928,0.7490000000000001,142.977,176756,4,1
Money Spread,Lil Uzi Vert Featuring Young Nudy,https://open.spotify.com/track/5tBdxqz8gauIO8Hh8qwo0H,0.778,0.618,1,-6.432,1,0.21899999999999997,0.0234,0.0,0.298,0.212,135.879,217008,4,1
Cardigan,Don Toliver,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF,0.747,0.49700000000000005,4,-6.542000000000001,0,0.0401,0.248,0.0,0.138,0.0663,142.046,158709,4,1
Futsal Shuffle 2020,Lil Uzi Vert,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,0.8809999999999999,0.457,7,-8.191,0,0.156,0.0327,0.0,0.231,0.29600000000000004,136.97,198913,4,1
Prices,Lil Uzi Vert,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn,0.7859999999999999,0.6829999999999999,7,-5.397,1,0.205,0.17300000000000001,0.0,0.706,0.57,126.00200000000001,233333,4,1
POP,Lil Uzi Vert,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN,0.741,0.599,1,-6.672000000000001,0,0.419,0.009609999999999999,0.0,0.785,0.276,139.891,227474,4,1
Bigger Than Life,Lil Uzi Vert,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn,0.7759999999999999,0.752,8,-4.711,0,0.193,0.325,0.0,0.33,0.716,140.013,192705,4,1
Celebration Station,Lil Uzi Vert,https://open.spotify.com/track/25B5fGr9K0VdZJiRFsnMO4,0.748,0.7709999999999999,6,-4.156000000000001,1,0.15,0.10099999999999999,0.0,0.135,0.792,142.086,195058,4,1
You Better Move,Lil Uzi Vert,https://open.spotify.com/track/6YAxCn4juTWn5hWl2hzHGw,0.8420000000000001,0.556,8,-6.792999999999999,1,0.442,0.159,0.0,0.204,0.306,118.836,196639,4,1
I'm Sorry,Lil Uzi Vert,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c,0.858,0.547,1,-5.822,1,0.29,0.213,0.0,0.10400000000000001,0.303,128.02,211883,4,1
Venetia,Lil Uzi Vert,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT,0.775,0.757,9,-4.138999999999999,1,0.175,0.162,0.0,0.14800000000000002,0.562,142.933,188800,4,1
Chrome Heart Tags,Lil Uzi Vert,https://open.spotify.com/track/46mT9NR7N9Zf5MolcrBgE3,0.7020000000000001,0.768,0,-4.055,1,0.0669,0.541,0.0,0.105,0.574,70.056,212821,4,1
Bust Me,Lil Uzi Vert,https://open.spotify.com/track/4wBcaYqLPm7EtDVoJQORU4,0.7340000000000001,0.703,11,-6.256,1,0.355,0.237,1.99e-06,0.413,0.608,151.923,194452,4,1
Happiness Over Everything (H.O.E.),Jhene Aiko Featuring Future & Miguel,https://open.spotify.com/track/2yUy5eFAFWAichjrySJWA2,0.415,0.674,1,-8.134,0,0.335,0.131,0.0,0.20199999999999999,0.867,134.769,188160,4,1
Commercial,Lil Baby Featuring Lil Uzi Vert,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA,0.892,0.486,11,-8.637,0,0.384,0.048,0.0,0.146,0.535,120.99799999999999,214215,4,1
Juicy,Doja Cat & Tyga,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp,0.7859999999999999,0.652,0,-2.6069999999999998,1,0.0669,0.102,0.0,0.0697,0.483,170.03099999999998,203093,4,1
Secure The Bag,Lil Uzi Vert,https://open.spotify.com/track/7gHZGXSJzM29WA384suYY2,0.8029999999999999,0.7190000000000001,0,-4.485,1,0.392,0.344,0.0,0.425,0.5489999999999999,129.945,238425,4,1
Urgency,Lil Uzi Vert Featuring Syd,https://open.spotify.com/track/5KlPy74NOEAt8jC3FYURnQ,0.619,0.784,1,-6.11,1,0.12300000000000001,0.0326,2.85e-06,0.315,0.47100000000000003,156.035,181161,4,1
Ignorantes,Bad Bunny & Sech,https://open.spotify.com/track/3wYRLYuO1M88d8woWUIxct,0.85,0.536,1,-5.1610000000000005,1,0.0599,0.267,3.8900000000000004e-05,0.0996,0.505,96.029,210607,4,1
Triggered,Jhene Aiko,https://open.spotify.com/track/3zPgAKn5tbmCuCKrR3r7qE,0.485,0.389,0,-10.765,1,0.298,0.799,0.0,0.146,0.391,93.175,209933,4,1
La Santa,Bad Bunny X Daddy Yankee,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,0.7440000000000001,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037,206420,4,1
None Of Your Concern,Jhene Aiko Featuring Big Sean,https://open.spotify.com/track/75MSZRbAbQuzfUV3Pefvut,0.43700000000000006,0.517,9,-9.329,0,0.225,0.856,0.0,0.109,0.373,82.757,259387,4,1
SUGAR,BrockHampton,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,0.45299999999999996,0.5379999999999999,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533,4,1
Live Off My Closet,Lil Baby Featuring Future,https://open.spotify.com/track/6AyWdCtEn1DdxjnxPeojR2,0.807,0.6779999999999999,6,-3.2439999999999998,0,0.177,0.0345,0.0,0.0986,0.21,147.004,173061,4,1
Senorita,Shawn Mendes & Camila Cabello,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,190960,4,1
Bad Guy,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,7,-10.965,1,0.375,0.32799999999999996,0.13,0.1,0.562,135.128,194088,4,1
Kinfolks,Sam Hunt,https://open.spotify.com/track/53F1MVa1BWUkTBbVqgVAfN,0.565,0.805,0,-4.457,1,0.0489,0.0808,0.0,0.17300000000000001,0.8690000000000001,76.04,181933,4,1
One Man Band,Old Dominion,https://open.spotify.com/track/7cA3PnUQDlUyBBwpRozQeo,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,186240,4,1
Get Ugly,Lil Baby,https://open.spotify.com/track/5XJciZ5Bj0IjPrcnNU7gvB,0.68,0.414,1,-6.944,0,0.223,0.177,0.0,0.17800000000000002,0.0734,148.029,155832,4,1
No Sucker,Lil Baby & Moneybagg Yo,https://open.spotify.com/track/6A9wHAasMxed0firnDao1K,0.9,0.846,0,-4.8839999999999995,1,0.22399999999999998,0.025,0.0,0.204,0.851,129.966,188607,4,1
How,Lil Baby,https://open.spotify.com/track/2b7rt5gCEy2p2zTp656s4U,0.5820000000000001,0.488,2,-8.208,1,0.455,0.00168,0.0,0.0941,0.309,80.322,182000,4,1
Pero Ya No,Bad Bunny,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,0.882,0.612,4,-6.103,1,0.11800000000000001,0.0475,5.07e-06,0.182,0.742,147.982,160638,4,1
Forever,Lil Baby Featuring Lil Wayne,https://open.spotify.com/track/3EVzllf30zIBAtKb75bs1W,0.619,0.6679999999999999,4,-2.115,0,0.271,0.0799,0.0,0.122,0.147,76.514,201616,4,1
ON,BTS,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF,0.583,0.8170000000000001,9,-5.146,0,0.0987,0.11800000000000001,0.0,0.33799999999999997,0.43799999999999994,105.936,246381,4,1
Lil Top,YoungBoy Never Broke Again,https://open.spotify.com/track/1aMokXl3uKDvCh4BBcjFOA,0.708,0.654,5,-6.76,0,0.369,0.0556,0.0,0.20800000000000002,0.6970000000000001,168.032,185746,4,1
Numbers,"A Boogie Wit da Hoodie Featuring Roddy Ricch, Gunna & London On Da Track",https://open.spotify.com/track/733c1CWmIGymoQXdp7Us88,0.8190000000000001,0.654,11,-6.665,0,0.136,0.517,0.0,0.0996,0.455,133.503,188563,4,1
Same Thing,Lil Baby,https://open.spotify.com/track/2XEsbmynS9dLSzNSuZzfXF,0.902,0.85,7,-6.39,1,0.358,0.0389,0.0,0.0838,0.556,120.132,162791,5,1
Make Me Want To,Jimmie Allen,https://open.spotify.com/track/0AYbVoeF03NYhM0fvKjAuU,0.519,0.872,2,-3.2119999999999997,1,0.0616,0.0793,0.0,0.111,0.74,179.965,172280,4,1
Moral Of The Story,Ashe,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,0.5720000000000001,0.406,10,-8.624,1,0.0427,0.5870000000000001,4.48e-06,0.102,0.265,119.81200000000001,201084,4,1
Bichiyal,Bad Bunny & Yaviah,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX,0.737,0.7659999999999999,10,-4.242,0,0.0458,0.31,6.63e-06,0.114,0.662,93.956,196500,4,1
We Should,Lil Baby & Young Thug,https://open.spotify.com/track/5ixKkLQSriCQakDWbdW8qD,0.562,0.604,9,-7.497999999999999,0,0.19699999999999998,0.326,0.0,0.41600000000000004,0.562,83.355,176540,4,1
Solia,Bad Bunny,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw,0.71,0.81,2,-5.507000000000001,1,0.0854,0.11699999999999999,0.000132,0.154,0.184,92.041,159282,4,1
No Time To Die,Billie Eilish,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,0.38,0.21899999999999997,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.53699999999999,242265,4,1
Esta Cabron Ser Yo,Bad Bunny X Anuel AA,https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG,0.81,0.8540000000000001,10,-3.9989999999999997,0,0.254,0.0732,0.0,0.12300000000000001,0.879,154.083,227939,4,1
Can't Explain,Lil Baby,https://open.spotify.com/track/5VTknsqk1zKL6I9PDZchRy,0.642,0.37200000000000005,10,-10.201,1,0.5820000000000001,0.0365,0.0,0.149,0.11900000000000001,160.006,181341,4,1
Trampoline,SHAED,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk,0.6890000000000001,0.41200000000000003,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.75399999999999,184060,4,1
Sucker,Jonas Brothers,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.9520000000000001,137.958,181027,4,1
I Don't Care,Ed Sheeran & Justin Bieber,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,0.7979999999999999,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.8420000000000001,101.956,219947,4,1
Red Eye,YoungBoy Never Broke Again,https://open.spotify.com/track/3qHgGyJY4GpXNOK4WL4NSo,0.485,0.8140000000000001,9,-3.907,1,0.138,0.217,0.0,0.11199999999999999,0.327,159.894,156077,4,1
Only Human,Jonas Brothers,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0,-5.882999999999999,1,0.0722,0.10800000000000001,0.0,0.0645,0.8740000000000001,94.01,183000,4,1
Fine By Time,YoungBoy Never Broke Again,https://open.spotify.com/track/0KVEBQA98JvkmB5ZydQ13k,0.506,0.787,8,-6.6339999999999995,1,0.161,0.254,0.0,0.11199999999999999,0.33299999999999996,99.956,175339,4,1
Bad Bad,YoungBoy Never Broke Again,https://open.spotify.com/track/2OUY5NdALupSoIQN9ZBH1a,0.682,0.809,3,-4.331,0,0.37799999999999995,0.491,0.0,0.217,0.812,180.088,138683,4,1
Knocked Off,YoungBoy Never Broke Again,https://open.spotify.com/track/7MYFKS7XpVz1JQDK38pr8N,0.752,0.653,6,-4.607,0,0.293,0.0647,0.0,0.125,0.569,165.046,127983,4,1
Forever,Justin Bieber Featuring Post Malone & Clever,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,0.825,0.483,8,-5.746,0,0.08,0.5379999999999999,1.4800000000000002e-05,0.204,0.892,139.98,219933,4,1
RIP Lil Phat,YoungBoy Never Broke Again,https://open.spotify.com/track/5YEAvnL3klXUE7etBXvMlp,0.652,0.7979999999999999,6,-5.347,0,0.33299999999999996,0.157,0.0,0.11800000000000001,0.608,169.857,146802,4,1
TOES,DaBaby Featuring Lil Baby & Moneybagg Yo,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG,0.816,0.5820000000000001,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,136366,4,1
My Time,BTS,https://open.spotify.com/track/4vTgx6h4seHvkuFh84JXYP,0.674,0.64,0,-5.138999999999999,0,0.0339,0.151,0.0,0.0925,0.664,99.90799999999999,234458,4,1
Long RD,YoungBoy Never Broke Again,https://open.spotify.com/track/4RhRDVXc3xFojyyjyh1jmN,0.768,0.565,4,-7.202999999999999,0,0.0525,0.14300000000000002,0.0,0.27699999999999997,0.307,129.866,175527,4,1
South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,0.857,0.621,9,-6.376,0,0.0825,0.14800000000000002,0.0,0.0865,0.6679999999999999,97.98899999999999,204467,4,1
Filter,BTS,https://open.spotify.com/track/0ono6UCNVZ1XqOm6j78Blu,0.7809999999999999,0.762,10,-5.188,0,0.0626,0.0222,0.0,0.121,0.86,110.042,180221,4,1
Bat Man,YoungBoy Never Broke Again,https://open.spotify.com/track/6fEdWrEYspdneQMNIT33I4,0.782,0.67,1,-4.332,0,0.358,0.11800000000000001,0.0,0.0956,0.745,172.00599999999997,178655,4,1
Shake The Room,Pop Smoke Featuring Quavo,https://open.spotify.com/track/7rSnKi58HPIVC0FVyh04Q1,0.733,0.684,2,-4.748,1,0.177,0.142,0.0,0.179,0.43700000000000006,142.04,165640,4,1
Rare,Selena Gomez,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19,0.838,0.545,5,-6.712999999999999,1,0.0706,0.20800000000000002,8.01e-05,0.10300000000000001,0.631,114.99799999999999,220590,4,1
Me And My Guitar,A Boogie Wit da Hoodie,https://open.spotify.com/track/6cZH4rX1KTt1aJ3Ql6Ynja,0.644,0.5870000000000001,7,-6.736000000000001,0,0.353,0.473,0.0,0.0759,0.68,173.972,161765,4,1
Feel Me,Selena Gomez,https://open.spotify.com/track/6XXYdF6pJR1K3wKvuxmu7n,0.71,0.8079999999999999,2,-6.702999999999999,0,0.0433,0.44,0.000773,0.0734,0.392,99.98899999999999,226003,4,1
Truth Hurts,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,0.715,0.624,4,-3.0460000000000003,0,0.114,0.11,0.0,0.12300000000000001,0.41200000000000003,158.08700000000002,173325,4,1
g n f (Give No Fxk),"Migos, Young Thug & Travis Scott",https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR,0.904,0.627,1,-5.608,1,0.222,0.0303,5.68e-06,0.0923,0.23600000000000002,145.976,224243,4,1
Bandit,Juice WRLD & YoungBoy Never Broke Again,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.8839999999999995,0,0.34299999999999997,0.0687,0.0,0.132,0.425,180.051,189323,4,1
Might Not Give Up,A Boogie Wit da Hoodie Featuring Young Thug,https://open.spotify.com/track/4l2rsMfr20dj6nf6i6F3Y8,0.687,0.5920000000000001,2,-6.377999999999999,1,0.22399999999999998,0.203,0.0,0.27899999999999997,0.24600000000000002,178.83,225266,4,1
Thug Love,A Boogie Wit da Hoodie,https://open.spotify.com/track/4MzhmCOgPB7xb87f1CXjlA,0.54,0.643,5,-4.707,0,0.28800000000000003,0.428,0.0,0.174,0.32799999999999996,178.125,181744,4,1
Stain,A Boogie Wit da Hoodie Featuring DaBaby,https://open.spotify.com/track/0dIz1I7IwX5ardG47AHxCZ,0.816,0.754,8,-3.911,1,0.389,0.0117,0.0,0.129,0.604,159.07299999999998,175128,4,1
Yikes,Nicki Minaj,https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5,0.9109999999999999,0.637,8,-8.381,1,0.447,0.0409,3.68e-05,0.23800000000000002,0.66,149.996,156882,4,1
Come Around Me,Justin Bieber,https://open.spotify.com/track/2o9LAypwGH4ctV0i9boo6d,0.648,0.6809999999999999,2,-8.389,0,0.0378,0.263,0.00783,0.0971,0.767,157.941,200773,4,1
King Of My City,A Boogie Wit da Hoodie,https://open.spotify.com/track/3o0nkjyy6eZL5lZcEpvJec,0.48,0.679,4,-6.776,0,0.264,0.452,0.0,0.152,0.29,81.186,148676,5,1
Cinderella Story,A Boogie Wit da Hoodie,https://open.spotify.com/track/18AIesWCXvIbXu8RqQw1E1,0.639,0.5710000000000001,4,-7.332000000000001,1,0.511,0.272,0.0,0.14400000000000002,0.569,88.04700000000001,185455,4,1
Habitual,Justin Bieber,https://open.spotify.com/track/40qyPyljksBEqlNw5sW37T,0.764,0.44299999999999995,4,-6.625,1,0.0439,0.52,1.9600000000000002e-05,0.0749,0.63,138.999,168200,4,1
All Around Me,Justin Bieber,https://open.spotify.com/track/5Py8zRKGkZvgHniVVtvNCN,0.5660000000000001,0.43799999999999994,0,-7.564,0,0.0367,0.809,0.0,0.212,0.6920000000000001,117.12700000000001,136907,4,1
Hot,Young Thug Featuring Gunna,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,0.855,0.6509999999999999,0,-8.044,0,0.235,0.063,0.0,0.0772,0.5589999999999999,111.99700000000001,193027,4,1
Even Though I'm Leaving,Luke Combs,https://open.spotify.com/track/5Fhe63YOMZsGdB3CgCDuBi,0.5539999999999999,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,225253,4,1
Heartache Medication,Jon Pardi,https://open.spotify.com/track/5qdQPrWmZv8xYhMJCDrdHF,0.621,0.7909999999999999,9,-3.343,1,0.0265,0.0361,0.0,0.14300000000000002,0.7340000000000001,95.075,209110,4,1
I Do It,Lil Wayne Featuring Big Sean & Lil Baby,https://open.spotify.com/track/1bRO28yzxgO3y3UmNR29TZ,0.804,0.528,1,-3.2310000000000003,1,0.37799999999999995,0.125,0.0,0.41,0.321,138.005,184440,4,1
VIBEZ,DaBaby,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,0.777,154.187,144935,4,1
Run,Joji,https://open.spotify.com/track/3AkdSFo7quCZ781KCqNK0T,0.44799999999999995,0.72,7,-3.9539999999999997,1,0.0332,0.0427,0.000292,0.614,0.361,157.91899999999998,195000,3,1
Rodeo,Lil Nas X & Cardi B Or Nas,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,0.706,0.679,9,-5.614,1,0.0324,0.139,6.979999999999999e-05,0.465,0.657,140.08100000000002,158707,4,1
KEII,Anuel AA,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,0.708,0.797,0,-3.095,0,0.0391,0.4,0.0,0.096,0.51,88.015,210000,4,1
No Idea,Don Toliver,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.99799999999999,154424,4,1
Believe,Meek Mill Featuring Justin Timberlake,https://open.spotify.com/track/6fvqvUQr12qghH4N8gpAch,0.628,0.75,10,-5.218999999999999,0,0.14,0.142,0.0,0.0946,0.374,87.008,211303,4,1
Start Wit Me,Roddy Ricch & Gunna,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,0.8859999999999999,0.479,4,-8.054,0,0.33399999999999996,0.077,0.0,0.135,0.408,130.029,158692,4,1
Easy,DaniLeigh Featuring Chris Brown,https://open.spotify.com/track/4CMrdHWqic0usIZfTrKoI3,0.799,0.301,7,-11.360999999999999,1,0.185,0.195,0.0,0.0816,0.511,100.02600000000001,186587,4,1
No Judgement,Niall Horan,https://open.spotify.com/track/5IUOU5xkzGHsRFOYNu3GSK,0.723,0.726,1,-3.835,0,0.0472,0.0564,0.000126,0.057,0.9620000000000001,100.051,176283,4,1
Jerry Sprunger,Tory Lanez & T-Pain,https://open.spotify.com/track/6JsHgIkMYHcbNtKfsal2Mg,0.76,0.746,0,-5.331,0,0.22699999999999998,0.13699999999999998,0.0,0.0905,0.449,100.01100000000001,233546,4,1
ORANGE SODA,Baby Keem,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD,0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,129882,4,1
Only The Young,Taylor Swift,https://open.spotify.com/track/2slqvGLwzZZYsT4K4Y1GBC,0.56,0.78,5,-4.895,0,0.0517,0.00244,0.0,0.0714,0.602,93.516,157507,4,1
Anyone,Demi Lovato,https://open.spotify.com/track/18ssFhD04lWo1RzpcohnrG,0.557,0.387,11,-6.337999999999999,1,0.0374,0.8759999999999999,0.0,0.111,0.317,129.98,227813,4,1
Mahogany,Lil Wayne,https://open.spotify.com/track/5f9JYuHSIHjp6rggue13RS,0.466,0.608,1,-4.8,0,0.45,0.0737,0.0,0.406,0.41,79.48,177867,4,1
Letter To Nipsey,Meek Mill Featuring Roddy Ricch,https://open.spotify.com/track/0j2CNrgtalXRGIvHMO2vzh,0.7440000000000001,0.7020000000000001,7,-6.255,0,0.28800000000000003,0.264,0.0,0.12,0.33799999999999997,91.885,167845,4,1
Good News,Mac Miller,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY,0.794,0.32,1,-12.92,0,0.17300000000000001,0.853,0.134,0.11199999999999999,0.24100000000000002,174.088,342040,4,1
Mama Mia,Lil Wayne,https://open.spotify.com/track/7K8vPC3GPWafq2zXHuUGXz,0.711,0.639,5,-5.337999999999999,0,0.431,0.335,0.0,0.14400000000000002,0.961,139.945,225440,4,1
Funeral,Lil Wayne,https://open.spotify.com/track/4y1GxT1XnufGddKkrFkbtC,0.5770000000000001,0.624,0,-4.28,1,0.26,0.47200000000000003,0.0,0.182,0.324,136.966,194640,4,1
Nice To Meet Ya,Meghan Trainor Featuring Nicki Minaj,https://open.spotify.com/track/5HqRQwSAPAgJBQ3bhtpUTg,0.753,0.561,1,-6.279,1,0.33299999999999996,0.0111,0.0266,0.126,0.539,192.037,197004,4,1
Get Me,Justin Bieber Featuring Kehlani,https://open.spotify.com/track/5VwwpU7KsLhgfbMEecedhJ,0.8320000000000001,0.508,6,-6.912999999999999,0,0.149,0.0492,5.39e-05,0.107,0.75,109.352,185427,5,1
U Played,MoneyBagg Yo Featuring Lil Baby,https://open.spotify.com/track/7qeWNGBqqagdwf4KnjRzGZ,0.8740000000000001,0.847,2,-3.574,1,0.233,0.0034100000000000003,0.0,0.29,0.8809999999999999,134.965,164754,4,1
Camelot,NLE Choppa,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,0.787,0.713,7,-5.252000000000001,1,0.401,0.0849,0.0,0.7170000000000001,0.7609999999999999,175.046,148759,4,1
Panini,Lil Nas X,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.12300000000000001,0.475,153.84799999999998,114893,4,1
Graveyard,Halsey,https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67,0.667,0.583,11,-5.127000000000001,0,0.0747,0.231,4.48e-05,0.18100000000000002,0.187,92.04299999999999,181806,4,1
Blue World,Mac Miller,https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5,0.742,0.5529999999999999,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931,209440,4,1
Those Kinda Nights,Eminem Featuring Ed Sheeran,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH,0.794,0.637,4,-6.29,0,0.33899999999999997,0.027999999999999997,0.0,0.0919,0.39299999999999996,103.868,177693,4,1
Darkness,Eminem,https://open.spotify.com/track/5SiZJoLXp3WOl3J4C8IK0d,0.6709999999999999,0.623,2,-7.1610000000000005,1,0.308,0.00998,7.55e-06,0.643,0.195,75.055,337147,4,1
